date,nav,scheme_code
2016-07-11,347.03,100033
2016-07-12,322.51,100033
2016-08-01,285.71,100033
2016-08-02,274.32,100033
2016-08-03,270.07,100033
2016-08-04,280.75,100033
2016-08-06,307.32,100033
2016-08-07,315.86,100033
2016-08-08,341.9,100033
2016-08-09,359.84,100033
2016-08-11,348.8,100033
2016-08-12,328.24,100033
2016-09-02,270.44,100033
2016-09-03,272.51,100033
2016-09-05,292.9,100033
2016-09-06,305.1,100033
2016-09-08,340.57,100033
2016-09-09,356.65,100033
2016-09-11,341.69,100033
2016-09-12,328.81,100033
2016-10-02,267.34,100033
2016-10-03,270.25,100033
2016-10-05,293.27,100033
2016-10-06,303.55,100033
2016-10-08,335.95,100033
2016-10-10,358.39,100033
2016-10-11,346.96,100033
2016-11-01,283.71,100033
2016-11-02,258.58,100033
2016-11-03,271.23,100033
2016-11-04,284.48,100033
2016-11-05,293.16,100033
2016-11-07,321.26,100033
2016-11-08,335.91,100033
2016-11-11,334.04,100033
2016-12-01,282.12,100033
2016-12-02,257.64,100033
2016-12-04,286.03,100033
2016-12-05,294.96,100033
2016-12-07,322.41,100033
2016-12-08,338.52,100033
2016-12-09,348.15,100033
2016-12-12,324.06,100033
2017-01-02,351.53,100033
2017-01-03,359.21,100033
2017-01-06,390.82,100033
2017-01-08,420.72,100033
2017-01-09,427.1,100033
2017-01-11,440.89,100033
2017-01-12,430.92,100033
2017-02-01,319.57,100033
2017-02-02,354.0,100033
2017-02-03,355.35,100033
2017-02-05,385.65,100033
2017-02-06,392.53,100033
2017-02-08,420.66,100033
2017-02-11,440.4,100033
2017-03-01,321.86,100033
2017-03-02,355.16,100033
2017-03-03,355.16,100033
2017-03-04,370.13,100033
2017-03-05,384.19,100033
2017-03-07,394.07,100033
2017-03-08,417.56,100033
2017-03-10,423.76,100033
2017-03-11,441.22,100033
2017-04-01,321.51,100033
2017-04-05,384.9,100033
2017-04-07,393.54,100033
2017-04-08,423.78,100033
2017-04-09,423.82,100033
2017-04-10,426.89,100033
2017-04-12,429.96,100033
2017-05-01,325.85,100033
2017-05-04,372.31,100033
2017-05-05,381.11,100033
2017-05-06,394.41,100033
2017-05-07,396.21,100033
2017-05-09,427.7,100033
2017-05-10,427.02,100033
2017-05-12,430.67,100033
2017-06-01,325.53,100033
2017-06-02,358.47,100033
2017-06-03,356.67,100033
2017-06-04,371.85,100033
2017-06-06,392.24,100033
2017-06-07,396.43,100033
2017-06-09,428.57,100033
2017-06-10,432.06,100033
2017-06-11,440.33,100033
2017-06-12,426.23,100033
2017-07-02,357.53,100033
2017-07-03,355.94,100033
2017-07-04,370.84,100033
2017-07-06,395.05,100033
2017-07-07,395.26,100033
2017-07-08,427.04,100033
2017-07-09,432.38,100033
2017-07-11,435.12,100033
2017-07-12,433.42,100033
2017-08-02,358.97,100033
2017-08-03,354.57,100033
2017-08-05,383.95,100033
2017-08-06,396.32,100033
2017-08-08,423.65,100033
2017-08-09,431.91,100033
2017-08-11,431.22,100033
2017-08-12,437.0,100033
2017-09-01,326.57,100033
2017-09-02,358.62,100033
2017-09-03,354.24,100033
2017-09-05,384.63,100033
2017-09-06,400.42,100033
2017-09-08,416.89,100033
2017-09-10,431.6,100033
2017-09-11,432.56,100033
2017-10-01,328.73,100033
2017-10-02,359.35,100033
2017-10-03,353.17,100033
2017-10-04,373.38,100033
2017-10-05,388.04,100033
2017-10-07,397.42,100033
2017-10-08,406.94,100033
2017-10-10,433.17,100033
2017-10-11,433.63,100033
2017-11-01,333.76,100033
2017-11-04,375.82,100033
2017-11-05,390.58,100033
2017-11-07,396.86,100033
2017-11-08,404.12,100033
2017-11-09,437.08,100033
2017-11-10,430.6,100033
2017-11-12,439.37,100033
2017-12-01,334.25,100033
2017-12-04,376.88,100033
2017-12-05,387.19,100033
2017-12-06,396.83,100033
2017-12-07,400.27,100033
2017-12-09,440.52,100033
2017-12-10,435.47,100033
2017-12-12,436.34,100033
2018-01-01,447.76,100033
2018-01-02,437.39,100033
2018-01-03,415.72,100033
2018-01-06,413.17,100033
2018-01-08,431.29,100033
2018-01-10,393.54,100033
2018-01-11,375.08,100033
2018-02-01,444.73,100033
2018-02-02,423.06,100033
2018-02-04,409.54,100033
2018-02-05,425.01,100033
2018-02-07,403.86,100033
2018-02-08,427.76,100033
2018-02-11,378.87,100033
2018-03-01,445.13,100033
2018-03-04,412.17,100033
2018-03-05,421.18,100033
2018-03-07,406.08,100033
2018-03-08,430.69,100033
2018-03-09,436.11,100033
2018-03-10,388.32,100033
2018-03-12,387.16,100033
2018-04-01,447.54,100033
2018-04-04,406.97,100033
2018-04-05,419.49,100033
2018-04-06,410.11,100033
2018-04-07,408.53,100033
2018-04-09,429.88,100033
2018-04-10,379.45,100033
2018-04-12,386.82,100033
2018-05-01,450.97,100033
2018-05-02,419.75,100033
2018-05-03,412.44,100033
2018-05-04,416.37,100033
2018-05-06,406.18,100033
2018-05-07,407.61,100033
2018-05-09,427.57,100033
2018-05-10,370.3,100033
2018-05-11,380.18,100033
2018-05-12,383.92,100033
2018-06-02,414.96,100033
2018-06-03,408.54,100033
2018-06-04,417.36,100033
2018-06-06,409.07,100033
2018-06-07,409.78,100033
2018-06-08,432.74,100033
2018-06-09,428.96,100033
2018-06-11,378.26,100033
2018-06-12,376.71,100033
2018-07-02,414.43,100033
2018-07-03,404.1,100033
2018-07-05,422.07,100033
2018-07-06,412.9,100033
2018-07-08,432.72,100033
2018-07-09,432.03,100033
2018-07-12,378.27,100033
2018-08-01,452.49,100033
2018-08-02,418.7,100033
2018-08-03,406.16,100033
2018-08-05,421.75,100033
2018-08-06,413.83,100033
2018-08-08,435.64,100033
2018-08-10,367.4,100033
2018-09-01,451.59,100033
2018-09-02,415.38,100033
2018-09-03,404.97,100033
2018-09-04,418.81,100033
2018-09-05,421.75,100033
2018-09-07,413.44,100033
2018-09-08,436.16,100033
2018-09-10,366.23,100033
2018-09-11,381.45,100033
2018-10-01,449.44,100033
2018-10-04,419.33,100033
2018-10-05,419.44,100033
2018-10-07,417.86,100033
2018-10-08,435.26,100033
2018-10-09,425.86,100033
2018-10-10,375.71,100033
2018-10-12,371.64,100033
2018-11-01,449.25,100033
2018-11-04,419.4,100033
2018-11-05,423.26,100033
2018-11-06,414.99,100033
2018-11-07,418.34,100033
2018-11-09,421.14,100033
2018-11-10,366.1,100033
2018-11-12,375.21,100033
2018-12-01,449.84,100033
2018-12-02,420.02,100033
2018-12-03,411.09,100033
2018-12-04,419.92,100033
2018-12-06,416.72,100033
2018-12-07,419.92,100033
2018-12-09,421.2,100033
2018-12-10,374.48,100033
2018-12-11,377.86,100033
2018-12-12,383.34,100033
2019-01-01,390.24,100033
2019-01-02,378.32,100033
2019-01-03,377.88,100033
2019-01-07,413.02,100033
2019-01-08,372.83,100033
2019-01-10,390.2,100033
2019-01-11,416.07,100033
2019-02-01,386.26,100033
2019-02-04,405.39,100033
2019-02-05,402.92,100033
2019-02-07,413.28,100033
2019-02-08,372.8,100033
2019-02-12,422.34,100033
2019-03-01,383.01,100033
2019-03-04,402.79,100033
2019-03-05,403.31,100033
2019-03-06,420.06,100033
2019-03-07,412.69,100033
2019-03-09,366.74,100033
2019-03-10,388.74,100033
2019-03-12,420.51,100033
2019-04-01,383.4,100033
2019-04-02,378.3,100033
2019-04-04,402.12,100033
2019-04-06,418.65,100033
2019-04-07,411.55,100033
2019-04-09,368.17,100033
2019-04-10,384.61,100033
2019-04-11,415.64,100033
2019-04-12,422.91,100033
2019-05-02,377.23,100033
2019-05-03,384.39,100033
2019-05-04,403.5,100033
2019-05-07,407.47,100033
2019-05-08,367.42,100033
2019-05-09,367.99,100033
2019-05-11,413.79,100033
2019-05-12,421.87,100033
2019-06-02,380.7,100033
2019-06-03,387.11,100033
2019-06-05,399.63,100033
2019-06-06,411.79,100033
2019-06-08,373.31,100033
2019-06-09,370.98,100033
2019-06-11,413.47,100033
2019-06-12,418.12,100033
2019-07-01,384.02,100033
2019-07-02,383.59,100033
2019-07-03,386.8,100033
2019-07-05,396.15,100033
2019-07-06,412.89,100033
2019-07-08,370.31,100033
2019-07-10,384.41,100033
2019-07-11,415.19,100033
2019-08-01,384.53,100033
2019-08-02,379.92,100033
2019-08-03,387.34,100033
2019-08-04,400.17,100033
2019-08-05,391.26,100033
2019-08-07,398.59,100033
2019-08-08,374.48,100033
2019-08-11,414.87,100033
2019-09-01,384.91,100033
2019-09-04,400.84,100033
2019-09-05,389.77,100033
2019-09-07,398.82,100033
2019-09-08,379.42,100033
2019-09-09,373.56,100033
2019-09-10,392.21,100033
2019-09-12,417.16,100033
2019-10-01,385.41,100033
2019-10-04,399.62,100033
2019-10-05,391.46,100033
2019-10-06,414.19,100033
2019-10-07,396.76,100033
2019-10-10,387.84,100033
2019-10-12,414.43,100033
2019-11-01,383.99,100033
2019-11-02,376.28,100033
2019-11-03,393.19,100033
2019-11-04,399.92,100033
2019-11-06,416.41,100033
2019-11-07,398.57,100033
2019-11-09,374.61,100033
2019-11-10,391.13,100033
2019-11-11,415.67,100033
2019-11-12,415.24,100033
2019-12-02,374.21,100033
2019-12-03,396.58,100033
2019-12-04,401.03,100033
2019-12-06,412.98,100033
2019-12-07,398.79,100033
2019-12-09,373.89,100033
2019-12-12,417.76,100033
2020-01-01,424.23,100033
2020-01-04,291.36,100033
2020-01-06,341.02,100033
2020-01-07,363.03,100033
2020-01-09,400.38,100033
2020-01-10,410.73,100033
2020-01-12,473.9,100033
2020-02-01,428.56,100033
2020-02-03,416.66,100033
2020-02-06,345.74,100033
2020-02-07,365.86,100033
2020-02-09,404.74,100033
2020-02-11,416.59,100033
2020-02-12,474.42,100033
2020-03-01,426.4,100033
2020-03-02,432.92,100033
2020-03-03,423.86,100033
2020-03-04,285.42,100033
2020-03-06,347.02,100033
2020-03-07,367.46,100033
2020-03-08,376.89,100033
2020-03-09,404.71,100033
2020-03-11,421.0,100033
2020-03-12,474.49,100033
2020-04-02,441.13,100033
2020-04-03,416.2,100033
2020-04-05,325.4,100033
2020-04-06,346.01,100033
2020-04-08,383.04,100033
2020-04-09,398.65,100033
2020-04-11,426.68,100033
2020-04-12,478.09,100033
2020-05-02,444.67,100033
2020-05-03,417.6,100033
2020-05-05,321.37,100033
2020-05-06,350.53,100033
2020-05-08,385.79,100033
2020-05-10,410.32,100033
2020-05-11,434.51,100033
2020-06-01,417.86,100033
2020-06-02,447.31,100033
2020-06-03,409.06,100033
2020-06-05,325.78,100033
2020-06-07,374.44,100033
2020-06-08,387.66,100033
2020-06-10,413.52,100033
2020-06-11,438.15,100033
2020-07-01,421.02,100033
2020-07-02,449.58,100033
2020-07-04,304.87,100033
2020-07-05,323.82,100033
2020-07-07,377.39,100033
2020-07-08,390.48,100033
2020-07-09,396.74,100033
2020-07-10,413.32,100033
2020-07-12,480.08,100033
2020-08-01,422.57,100033
2020-08-04,305.53,100033
2020-08-05,326.29,100033
2020-08-06,351.32,100033
2020-08-07,373.52,100033
2020-08-09,394.33,100033
2020-08-10,417.04,100033
2020-08-12,478.9,100033
2020-09-01,430.1,100033
2020-09-03,391.95,100033
2020-09-04,318.12,100033
2020-09-06,347.08,100033
2020-09-07,377.24,100033
2020-09-09,390.78,100033
2020-09-10,419.35,100033
2020-09-11,444.54,100033
2020-09-12,482.07,100033
2020-10-01,430.7,100033
2020-10-02,447.13,100033
2020-10-06,349.66,100033
2020-10-07,376.08,100033
2020-10-08,393.81,100033
2020-10-09,397.49,100033
2020-10-11,441.66,100033
2020-10-12,479.06,100033
2020-11-02,447.87,100033
2020-11-03,390.31,100033
2020-11-05,326.12,100033
2020-11-06,343.42,100033
2020-11-08,393.8,100033
2020-11-09,399.06,100033
2020-11-11,443.81,100033
2020-11-12,478.87,100033
2020-12-02,450.34,100033
2020-12-03,361.38,100033
2020-12-05,323.9,100033
2020-12-06,347.53,100033
2020-12-08,390.66,100033
2020-12-10,421.54,100033
2020-12-11,443.69,100033
2021-01-01,502.57,100033
2021-01-02,508.52,100033
2021-01-03,543.78,100033
2021-01-04,548.6,100033
2021-01-06,575.53,100033
2021-01-07,596.57,100033
2021-01-09,657.56,100033
2021-01-10,676.87,100033
2021-01-11,698.45,100033
2021-01-12,674.96,100033
2021-02-02,521.38,100033
2021-02-03,550.77,100033
2021-02-06,578.83,100033
2021-02-07,602.83,100033
2021-02-08,629.27,100033
2021-02-09,664.01,100033
2021-02-11,696.34,100033
2021-02-12,681.06,100033
2021-03-02,528.89,100033
2021-03-03,561.18,100033
2021-03-05,552.49,100033
2021-03-06,585.44,100033
2021-03-08,633.32,100033
2021-03-09,667.33,100033
2021-03-11,692.72,100033
2021-03-12,676.27,100033
2021-04-01,507.06,100033
2021-04-02,533.39,100033
2021-04-03,560.01,100033
2021-04-05,547.55,100033
2021-04-06,584.55,100033
2021-04-08,632.47,100033
2021-04-10,687.78,100033
2021-05-01,514.69,100033
2021-05-02,533.31,100033
2021-05-03,551.67,100033
2021-05-04,539.96,100033
2021-05-05,553.55,100033
2021-05-07,607.63,100033
2021-05-08,630.4,100033
2021-05-10,692.6,100033
2021-06-01,512.63,100033
2021-06-04,542.23,100033
2021-06-05,555.81,100033
2021-06-07,607.3,100033
2021-06-08,627.69,100033
2021-06-09,670.24,100033
2021-06-10,686.54,100033
2021-06-12,663.97,100033
2021-07-01,514.84,100033
2021-07-04,552.8,100033
2021-07-05,552.21,100033
2021-07-06,587.26,100033
2021-07-07,608.59,100033
2021-07-09,669.67,100033
2021-07-10,699.52,100033
2021-07-12,673.34,100033
2021-08-01,522.28,100033
2021-08-02,541.83,100033
2021-08-03,553.17,100033
2021-08-04,557.67,100033
2021-08-06,590.16,100033
2021-08-07,604.74,100033
2021-08-09,672.27,100033
2021-08-10,705.55,100033
2021-08-11,702.36,100033
2021-08-12,684.58,100033
2021-09-02,540.95,100033
2021-09-03,555.81,100033
2021-09-04,556.74,100033
2021-09-06,585.11,100033
2021-09-07,606.04,100033
2021-09-08,627.53,100033
2021-09-09,674.19,100033
2021-09-11,705.7,100033
2021-09-12,686.05,100033
2021-10-02,542.82,100033
2021-10-03,561.16,100033
2021-10-05,554.01,100033
2021-10-06,593.75,100033
2021-10-08,625.04,100033
2021-10-11,704.13,100033
2021-10-12,686.17,100033
2021-11-01,524.68,100033
2021-11-02,547.92,100033
2021-11-05,552.26,100033
2021-11-06,595.84,100033
2021-11-08,622.27,100033
2021-11-10,706.39,100033
2021-11-11,701.29,100033
2021-12-01,525.04,100033
2021-12-02,551.34,100033
2021-12-03,556.68,100033
2021-12-04,534.38,100033
2021-12-05,547.4,100033
2021-12-07,608.06,100033
2021-12-08,626.75,100033
2021-12-10,706.68,100033
2021-12-11,709.68,100033
2022-01-02,676.14,100033
2022-01-04,648.11,100033
2022-01-06,570.55,100033
2022-01-07,538.72,100033
2022-01-08,600.42,100033
2022-01-09,614.95,100033
2022-01-11,621.19,100033
2022-01-12,627.93,100033
2022-02-02,684.3,100033
2022-02-03,627.35,100033
2022-02-05,616.21,100033
2022-02-06,573.86,100033
2022-02-08,599.56,100033
2022-02-09,613.06,100033
2022-02-11,619.71,100033
2022-02-12,629.3,100033
2022-03-01,704.19,100033
2022-03-02,676.19,100033
2022-03-03,621.77,100033
2022-03-06,568.29,100033
2022-03-08,600.14,100033
2022-03-10,592.28,100033
2022-03-11,619.0,100033
2022-04-01,708.28,100033
2022-04-02,675.83,100033
2022-04-03,610.56,100033
2022-04-04,657.41,100033
2022-04-05,600.3,100033
2022-04-07,542.9,100033
2022-04-08,600.91,100033
2022-04-10,604.73,100033
2022-04-11,618.09,100033
2022-05-01,708.23,100033
2022-05-04,662.11,100033
2022-05-05,601.3,100033
2022-05-07,541.44,100033
2022-05-08,602.03,100033
2022-05-09,614.24,100033
2022-05-12,628.32,100033
2022-06-01,705.42,100033
2022-06-04,658.71,100033
2022-06-05,585.62,100033
2022-06-06,564.96,100033
2022-06-07,549.53,100033
2022-06-09,614.44,100033
2022-06-10,609.84,100033
2022-06-12,623.84,100033
2022-07-01,711.38,100033
2022-07-02,668.1,100033
2022-07-03,594.04,100033
2022-07-04,655.12,100033
2022-07-06,559.1,100033
2022-07-07,554.54,100033
2022-07-09,615.67,100033
2022-07-10,607.61,100033
2022-07-11,619.79,100033
2022-07-12,620.62,100033
2022-08-02,667.32,100033
2022-08-03,601.01,100033
2022-08-04,661.09,100033
2022-08-06,555.65,100033
2022-08-07,557.12,100033
2022-08-08,604.57,100033
2022-08-09,621.36,100033
2022-08-12,622.55,100033
2022-09-02,676.32,100033
2022-09-03,611.32,100033
2022-09-05,576.91,100033
2022-09-06,559.61,100033
2022-09-09,623.46,100033
2022-09-11,616.37,100033
2022-09-12,618.59,100033
2022-10-01,715.0,100033
2022-10-02,677.97,100033
2022-10-03,618.79,100033
2022-10-05,566.47,100033
2022-10-06,552.61,100033
2022-10-08,604.2,100033
2022-10-10,604.16,100033
2022-10-11,610.42,100033
2022-11-01,716.98,100033
2022-11-02,661.98,100033
2022-11-03,620.65,100033
2022-11-04,658.72,100033
2022-11-05,564.8,100033
2022-11-07,558.67,100033
2022-11-08,610.56,100033
2022-11-10,594.8,100033
2022-11-11,616.91,100033
2022-12-01,724.37,100033
2022-12-04,650.33,100033
2022-12-05,555.4,100033
2022-12-07,554.05,100033
2022-12-08,612.71,100033
2022-12-09,630.68,100033
2022-12-10,598.63,100033
2022-12-12,618.38,100033
2023-01-02,576.33,100033
2023-01-03,582.34,100033
2023-01-06,625.71,100033
2023-01-08,679.92,100033
2023-01-09,697.01,100033
2023-01-11,666.58,100033
2023-01-12,724.99,100033
2023-02-01,603.95,100033
2023-02-02,579.05,100033
2023-02-03,579.55,100033
2023-02-05,600.9,100033
2023-02-06,629.25,100033
2023-02-08,671.43,100033
2023-02-11,673.24,100033
2023-03-01,605.26,100033
2023-03-02,580.58,100033
2023-03-03,585.0,100033
2023-03-04,575.66,100033
2023-03-05,600.85,100033
2023-03-07,655.07,100033
2023-03-08,668.38,100033
2023-03-10,696.69,100033
2023-03-11,678.25,100033
2023-04-01,599.44,100033
2023-04-05,606.56,100033
2023-04-07,654.76,100033
2023-04-08,672.8,100033
2023-04-09,699.95,100033
2023-04-10,689.69,100033
2023-04-12,735.33,100033
2023-05-01,596.8,100033
2023-05-04,578.36,100033
2023-05-05,603.63,100033
2023-05-06,632.48,100033
2023-05-07,655.93,100033
2023-05-09,705.24,100033
2023-05-10,691.94,100033
2023-05-12,737.71,100033
2023-06-01,592.87,100033
2023-06-02,582.46,100033
2023-06-03,588.21,100033
2023-06-04,578.72,100033
2023-06-06,632.88,100033
2023-06-07,658.2,100033
2023-06-09,705.84,100033
2023-06-10,697.21,100033
2023-06-11,686.37,100033
2023-06-12,740.36,100033
2023-07-02,582.16,100033
2023-07-06,637.65,100033
2023-07-07,654.72,100033
2023-07-08,675.56,100033
2023-07-09,707.32,100033
2023-07-11,688.85,100033
2023-07-12,740.33,100033
2023-08-02,589.34,100033
2023-08-03,587.24,100033
2023-08-05,609.63,100033
2023-08-06,633.96,100033
2023-08-08,677.87,100033
2023-08-09,711.18,100033
2023-08-11,690.84,100033
2023-08-12,740.36,100033
2023-09-01,597.19,100033
2023-09-02,590.59,100033
2023-09-03,583.33,100033
2023-09-05,609.79,100033
2023-09-06,633.37,100033
2023-09-08,681.91,100033
2023-09-10,688.34,100033
2023-09-11,689.13,100033
2023-10-01,593.57,100033
2023-10-02,592.05,100033
2023-10-03,576.7,100033
2023-10-04,579.03,100033
2023-10-05,609.98,100033
2023-10-07,653.71,100033
2023-10-08,679.59,100033
2023-10-10,695.07,100033
2023-10-11,690.44,100033
2023-11-01,591.87,100033
2023-11-04,581.67,100033
2023-11-05,611.38,100033
2023-11-07,658.61,100033
2023-11-08,677.93,100033
2023-11-09,716.61,100033
2023-11-10,699.23,100033
2023-11-12,744.84,100033
2023-12-01,590.13,100033
2023-12-04,585.2,100033
2023-12-05,612.54,100033
2023-12-06,634.48,100033
2023-12-07,659.63,100033
2023-12-09,701.36,100033
2023-12-10,700.5,100033
2023-12-12,742.21,100033
2024-01-01,765.34,100033
2024-01-02,765.83,100033
2024-01-03,780.47,100033
2024-01-04,788.46,100033
2024-01-07,894.1,100033
2024-01-08,919.1,100033
2024-01-10,954.54,100033
2024-02-01,760.29,100033
2024-02-02,770.26,100033
2024-02-04,792.49,100033
2024-02-05,820.41,100033
2024-02-07,891.48,100033
2024-02-08,909.52,100033
2024-02-09,936.49,100033
2024-02-12,892.55,100033
2024-03-01,760.25,100033
2024-03-04,793.91,100033
2024-03-05,816.53,100033
2024-03-06,854.09,100033
2024-03-07,897.09,100033
2024-03-09,937.74,100033
2024-03-10,934.45,100033
2024-03-12,902.59,100033
2024-04-01,768.24,100033
2024-04-03,782.66,100033
2024-04-04,794.72,100033
2024-04-06,791.35,100033
2024-04-07,900.94,100033
2024-04-09,936.28,100033
2024-04-10,926.02,100033
2024-04-11,879.38,100033
2024-04-12,908.12,100033
2024-05-01,769.96,100033
2024-05-02,765.21,100033
2024-05-03,780.78,100033
2024-05-04,796.98,100033
2024-05-06,818.04,100033
2024-05-07,902.05,100033
2024-05-08,879.96,100033
2024-05-09,939.89,100033
2024-05-11,881.96,100033
2024-05-12,911.01,100033
2024-06-02,770.09,100033
2024-06-03,777.6,100033
2024-06-05,810.89,100033
2024-06-06,833.68,100033
2024-06-08,877.83,100033
2024-06-09,927.77,100033
2024-06-11,895.89,100033
2024-06-12,913.52,100033
2024-07-02,772.73,100033
2024-07-03,780.49,100033
2024-07-05,800.12,100033
2024-07-06,848.79,100033
2024-07-08,892.39,100033
2024-07-10,908.36,100033
2024-07-11,890.24,100033
2024-08-01,764.6,100033
2024-08-02,767.16,100033
2024-08-04,801.22,100033
2024-08-05,805.55,100033
2024-08-07,901.38,100033
2024-08-08,886.59,100033
2024-08-10,921.97,100033
2024-08-11,880.74,100033
2024-09-01,765.68,100033
2024-09-02,765.19,100033
2024-09-04,798.82,100033
2024-09-05,792.35,100033
2024-09-07,904.07,100033
2024-09-08,894.08,100033
2024-09-09,925.4,100033
2024-09-10,928.36,100033
2024-09-12,915.13,100033
2024-10-01,767.33,100033
2024-10-04,804.86,100033
2024-10-05,795.51,100033
2024-10-06,849.99,100033
2024-10-07,902.33,100033
2024-10-09,930.82,100033
2024-10-10,925.31,100033
2024-10-12,918.81,100033
2024-11-01,769.04,100033
2024-11-03,778.21,100033
2024-11-06,853.3,100033
2024-11-07,904.21,100033
2024-11-09,925.2,100033
2024-11-10,925.92,100033
2024-11-11,878.63,100033
2024-11-12,920.32,100033
